date,sku,on_hand,on_order
2025-03-12,P111,1535,1865
2025-03-13,P111,1400,1865
2025-03-14,P111,1281,1865
2025-03-15,P111,1211,1865
2025-03-16,P111,1183,1865
2025-03-17,P111,1059,1865
2025-03-18,P111,912,1865
2025-03-19,P111,2652,0
2025-03-20,P111,2527,0
2025-03-21,P111,2421,0
2025-03-22,P111,2358,0
2025-03-23,P111,2326,0
2025-03-24,P111,2214,0
2025-03-25,P111,2079,0
2025-03-26,P111,1959,0
2025-03-27,P111,1867,1725
2025-03-28,P111,1744,1725
2025-03-29,P111,3409,0
2025-03-30,P111,3383,0
2025-03-31,P111,3248,0
2025-04-01,P111,3119,0
2025-04-02,P111,2991,0
2025-04-03,P111,2883,0
2025-04-04,P111,2760,0
2025-04-05,P111,2699,0
2025-04-06,P111,2680,0
2025-04-07,P111,2549,0
2025-04-08,P111,2410,0
2025-04-09,P111,2269,0
2025-04-10,P111,2123,0
2025-04-11,P111,2002,0
2025-04-12,P111,1937,1815
2025-04-13,P111,1910,1815
2025-04-14,P111,1804,1815
2025-04-15,P111,3519,0
2025-04-16,P111,3406,0
2025-04-17,P111,3274,0
2025-04-18,P111,3172,0
2025-04-19,P111,3108,0
2025-04-20,P111,3082,0
2025-04-21,P111,2963,0
2025-04-22,P111,2859,0
2025-04-23,P111,2736,0
2025-04-24,P111,2627,0
2025-04-25,P111,2497,0
2025-04-26,P111,2430,0
2025-04-27,P111,2407,0
2025-04-28,P111,2269,0
2025-04-29,P111,2145,0
2025-04-30,P111,2049,0
2025-05-01,P111,1936,0
2025-05-02,P111,1808,1685
2025-05-03,P111,1754,1685
2025-05-04,P111,1730,1685
2025-05-05,P111,1633,1685
2025-05-06,P111,1530,1685
2025-05-07,P111,1424,1685
2025-05-08,P111,1326,1685
2025-05-09,P111,1226,1685
2025-05-10,P111,1155,1685
2025-05-11,P111,2816,0
2025-05-12,P111,2692,0
2025-05-13,P111,2559,0
2025-05-14,P111,2457,0
2025-05-15,P111,2354,0
2025-05-16,P111,2237,0
2025-05-17,P111,2182,0
2025-05-18,P111,2157,0
2025-05-19,P111,2022,0
2025-05-20,P111,1923,0
2025-05-21,P111,1811,0
2025-05-22,P111,1700,1615
2025-05-23,P111,1598,1615
2025-05-24,P111,1543,1615
2025-05-25,P111,1521,1615
2025-05-26,P111,1407,1615
2025-05-27,P111,1286,1615
2025-05-28,P111,1157,1615
2025-05-29,P111,962,1615
2025-05-30,P111,840,1615
2025-05-31,P111,784,1615
2025-06-01,P111,2378,0
2025-06-02,P111,2266,0
2025-06-03,P111,2140,0
2025-06-04,P111,2011,0
2025-06-05,P111,1878,1775
2025-06-06,P111,1765,1775
2025-06-07,P111,1700,1775
2025-06-08,P111,1672,1775
2025-06-09,P111,1565,1775
2025-06-10,P111,1447,1775
2025-06-11,P111,1291,1775
2025-06-12,P111,1164,1775
2025-06-13,P111,1047,1775
2025-06-14,P111,980,1775
2025-06-15,P111,959,1775
2025-06-16,P111,2624,0
2025-06-17,P111,2515,0
2025-06-18,P111,2278,0
2025-06-19,P111,2165,0
2025-06-20,P111,2051,0
2025-06-21,P111,1991,0
2025-06-22,P111,1971,1820
2025-06-23,P111,1839,1820
2025-06-24,P111,1738,1820
2025-06-25,P111,1625,1820
2025-06-26,P111,1522,1820
2025-06-27,P111,1418,1820
2025-06-28,P111,1353,1820
2025-06-29,P111,1324,1820
2025-06-30,P111,1222,1820
2025-07-01,P111,1102,1820
2025-07-02,P111,885,1820
2025-07-03,P111,771,1820
2025-07-04,P111,653,1820
2025-07-05,P111,2403,0
2025-07-06,P111,2383,0
2025-07-07,P111,2250,0
2025-07-08,P111,2133,0
2025-07-09,P111,2022,0
2025-07-10,P111,1896,1785
2025-07-11,P111,1768,1785
2025-07-12,P111,1703,1785
2025-07-13,P111,1680,1785
2025-07-14,P111,1553,1785
2025-07-15,P111,1430,1785
2025-07-16,P111,1290,1785
2025-07-17,P111,2931,0
2025-07-18,P111,2795,0
2025-07-19,P111,2727,0
2025-07-20,P111,2696,0
2025-07-21,P111,2579,0
2025-07-22,P111,2415,0
2025-07-23,P111,2295,0
2025-07-24,P111,2193,0
2025-07-25,P111,2048,0
2025-07-26,P111,1984,1855
2025-07-27,P111,1925,1855
2025-07-28,P111,1805,1855
2025-07-29,P111,1628,1855
2025-07-30,P111,1462,1855
2025-07-31,P111,1304,1855
2025-08-01,P111,1174,1855
2025-08-02,P111,1095,1855
2025-08-03,P111,1067,1855
2025-08-04,P111,911,1855
2025-08-05,P111,2628,0
2025-08-06,P111,2461,0
2025-08-07,P111,2329,0
2025-08-08,P111,2131,2185
2025-08-09,P111,2062,2185
2025-08-10,P111,2032,2185
2025-08-11,P111,1896,2185
2025-08-12,P111,1740,2185
2025-08-13,P111,1602,2185
2025-08-14,P111,1447,2185
2025-08-15,P111,1288,2185
2025-08-16,P111,1212,2185
2025-08-17,P111,1174,2185
2025-08-18,P111,1010,2185
2025-08-19,P111,822,2185
2025-08-20,P111,673,2185
2025-08-21,P111,554,2185
2025-08-22,P111,425,2185
2025-08-23,P111,353,2185
2025-08-24,P111,2510,0
2025-08-25,P111,2397,0
2025-08-26,P111,2224,2100
2025-08-27,P111,2102,2100
2025-08-28,P111,1937,2100
2025-08-29,P111,1760,2100
2025-08-30,P111,1688,2100
2025-08-31,P111,1655,2100
2025-09-01,P111,1509,2100
2025-09-02,P111,1335,2100
2025-09-03,P111,1199,2100
2025-09-04,P111,1048,2100
2025-09-05,P111,884,2100
2025-09-06,P111,804,2100
2025-09-07,P111,777,2100
2025-09-08,P111,599,2100
2025-09-09,P111,2559,0
2025-09-10,P111,2397,2225
2025-09-11,P111,2230,2225
2025-09-12,P111,2078,2225
2025-09-13,P111,1972,2225
2025-09-14,P111,1936,2225
2025-09-15,P111,1779,2225
2025-09-16,P111,1601,2225
2025-09-17,P111,1433,2225
2025-09-18,P111,1272,2225
2025-09-19,P111,1115,2225
2025-09-20,P111,1035,2225
2025-09-21,P111,1000,2225
2025-09-22,P111,3071,0
2025-09-23,P111,2936,0
2025-09-24,P111,2748,0
2025-09-25,P111,2595,0
2025-09-26,P111,2437,2300
2025-09-27,P111,2358,2300
2025-09-28,P111,2326,2300
2025-09-29,P111,2179,2300
2025-09-30,P111,1988,2300
2025-10-01,P111,1795,2300
2025-10-02,P111,1629,2300
2025-10-03,P111,1480,2300
2025-10-04,P111,1341,2300
2025-10-05,P111,1303,2300
2025-10-06,P111,1147,2300
2025-10-07,P111,993,2300
2025-10-08,P111,3119,0
2025-10-09,P111,2957,0
2025-10-10,P111,2823,0
2025-10-11,P111,2748,0
2025-10-12,P111,2711,0
2025-10-13,P111,2552,2375
2025-10-14,P111,2364,2375
2025-10-15,P111,2186,2375
2025-10-16,P111,1996,2375
2025-10-17,P111,1848,2375
2025-10-18,P111,1756,2375
2025-10-19,P111,1718,2375
2025-10-20,P111,1556,2375
2025-10-21,P111,1353,2375
2025-10-22,P111,1208,2375
2025-10-23,P111,1051,2375
2025-10-24,P111,917,2375
2025-10-25,P111,834,2375
2025-10-26,P111,3173,0
2025-10-27,P111,2982,0
2025-10-28,P111,2803,0
2025-10-29,P111,2636,0
2025-10-30,P111,2492,2315
2025-10-31,P111,2348,2315
2025-11-01,P111,2253,2315
2025-11-02,P111,2213,2315
2025-11-03,P111,2045,2315
2025-11-04,P111,1837,2315
2025-11-05,P111,1676,2315
2025-11-06,P111,1508,2315
2025-11-07,P111,1347,2315
2025-11-08,P111,1240,2315
2025-11-09,P111,1203,2315
2025-11-10,P111,1061,2315
2025-11-11,P111,858,2315
2025-11-12,P111,640,2315
2025-11-13,P111,2784,0
2025-11-14,P111,2633,2505
2025-11-15,P111,2532,2505
2025-11-16,P111,2487,2505
2025-11-17,P111,2293,2505
2025-11-18,P111,2141,2505
2025-11-19,P111,1945,2505
2025-11-20,P111,1761,2505
2025-11-21,P111,1611,2505
2025-11-22,P111,1506,2505
2025-11-23,P111,1422,2505
2025-11-24,P111,1002,2505
2025-11-25,P111,839,2505
2025-11-26,P111,650,2505
2025-11-27,P111,491,2505
2025-11-28,P111,2824,2855
2025-11-29,P111,2717,2855
2025-11-30,P111,2686,2855
2025-12-01,P111,2535,2855
2025-12-02,P111,5187,0
2025-12-03,P111,5007,0
2025-12-04,P111,4809,0
2025-12-05,P111,4657,0
2025-12-06,P111,4565,0
2025-12-07,P111,4526,0
2025-12-08,P111,4345,0
2025-12-09,P111,4198,0
2025-12-10,P111,3963,0
2025-12-11,P111,3785,0
2025-12-12,P111,3644,0
2025-12-13,P111,3550,0
2025-12-14,P111,3512,0
2025-12-15,P111,3318,0
2025-12-16,P111,3118,0
2025-12-17,P111,2944,0
2025-12-18,P111,2804,0
2025-12-19,P111,2631,2500
2025-12-20,P111,2557,2500
2025-12-21,P111,2516,2500
2025-12-22,P111,2356,2500
2025-12-23,P111,2163,2500
2025-12-24,P111,1999,2500
2025-12-25,P111,1837,2500
2025-12-26,P111,1689,2500
2025-12-27,P111,1593,2500
2025-12-28,P111,1560,2500
2025-12-29,P111,1374,2500
2025-12-30,P111,1208,2500
2025-12-31,P111,1038,2500
2023-01-01,P112,669,0
2023-01-02,P112,643,0
2023-01-03,P112,606,0
2023-01-04,P112,575,0
2023-01-05,P112,536,515
2023-01-06,P112,501,515
2023-01-07,P112,486,515
2023-01-08,P112,478,515
2023-01-09,P112,440,515
2023-01-10,P112,409,515
2023-01-11,P112,380,515
2023-01-12,P112,356,515
2023-01-13,P112,325,515
2023-01-14,P112,310,515
2023-01-15,P112,818,0
2023-01-16,P112,788,0
2023-01-17,P112,758,0
2023-01-18,P112,728,0
2023-01-19,P112,701,0
2023-01-20,P112,673,0
2023-01-21,P112,658,0
2023-01-22,P112,652,0
2023-01-23,P112,621,0
2023-01-24,P112,593,0
2023-01-25,P112,533,0
2023-01-26,P112,503,485
2023-01-27,P112,469,485
2023-01-28,P112,453,485
2023-01-29,P112,447,485
2023-01-30,P112,418,485
2023-01-31,P112,384,485
2023-02-01,P112,353,485
2023-02-02,P112,320,485
2023-02-03,P112,287,485
2023-02-04,P112,255,485
2023-02-05,P112,248,485
2023-02-06,P112,216,485
2023-02-07,P112,184,485
2023-02-08,P112,155,485
2023-02-09,P112,612,0
2023-02-10,P112,567,0
2023-02-11,P112,553,0
2023-02-12,P112,547,510
2023-02-13,P112,518,510
2023-02-14,P112,490,510
2023-02-15,P112,459,510
2023-02-16,P112,430,510
2023-02-17,P112,402,510
2023-02-18,P112,388,510
2023-02-19,P112,382,510
2023-02-20,P112,354,510
2023-02-21,P112,322,510
2023-02-22,P112,294,510
2023-02-23,P112,265,510
2023-02-24,P112,242,510
2023-02-25,P112,211,510
2023-02-26,P112,206,510
2023-02-27,P112,691,0
2023-02-28,P112,666,0
2023-03-01,P112,642,0
2023-03-02,P112,616,0
2023-03-03,P112,586,0
2023-03-04,P112,573,0
2023-03-05,P112,569,0
2023-03-06,P112,541,0
2023-03-07,P112,516,0
2023-03-08,P112,486,0
2023-03-09,P112,460,0
2023-03-10,P112,435,420
2023-03-11,P112,419,420
2023-03-12,P112,413,420
2023-03-13,P112,390,420
2023-03-14,P112,366,420
2023-03-15,P112,344,420
2023-03-16,P112,310,420
2023-03-17,P112,287,420
2023-03-18,P112,272,420
2023-03-19,P112,267,420
2023-03-20,P112,244,420
2023-03-21,P112,217,420
2023-03-22,P112,191,420
2023-03-23,P112,163,420
2023-03-24,P112,136,420
2023-03-25,P112,123,420
2023-03-26,P112,115,420
2023-03-27,P112,93,420
2023-03-28,P112,493,0
2023-03-29,P112,468,0
2023-03-30,P112,443,0
2023-03-31,P112,422,0
2023-04-01,P112,411,0
2023-04-02,P112,406,0
2023-04-03,P112,383,370
2023-04-04,P112,358,370
2023-04-05,P112,334,370
2023-04-06,P112,309,370
2023-04-07,P112,287,370
2023-04-08,P112,275,370
2023-04-09,P112,271,370
2023-04-10,P112,246,370
2023-04-11,P112,220,370
2023-04-12,P112,195,370
2023-04-13,P112,166,370
2023-04-14,P112,142,370
2023-04-15,P112,130,370
2023-04-16,P112,125,370
2023-04-17,P112,465,0
2023-04-18,P112,439,0
2023-04-19,P112,420,0
2023-04-20,P112,395,375
2023-04-21,P112,374,375
2023-04-22,P112,364,375
2023-04-23,P112,358,375
2023-04-24,P112,330,375
2023-04-25,P112,307,375
2023-04-26,P112,285,375
2023-04-27,P112,261,375
2023-04-28,P112,241,375
2023-04-29,P112,229,375
2023-04-30,P112,221,375
2023-05-01,P112,198,375
2023-05-02,P112,158,375
2023-05-03,P112,131,375
2023-05-04,P112,104,375
2023-05-05,P112,457,0
2023-05-06,P112,445,0
2023-05-07,P112,440,0
2023-05-08,P112,416,0
2023-05-09,P112,387,390
2023-05-10,P112,366,390
2023-05-11,P112,340,390
2023-05-12,P112,318,390
2023-05-13,P112,307,390
2023-05-14,P112,294,390
2023-05-15,P112,264,390
2023-05-16,P112,240,390
2023-05-17,P112,215,390
2023-05-18,P112,193,390
2023-05-19,P112,171,390
2023-05-20,P112,160,390
2023-05-21,P112,546,0
2023-05-22,P112,517,0
2023-05-23,P112,492,0
2023-05-24,P112,468,0
2023-05-25,P112,446,0
2023-05-26,P112,405,400
2023-05-27,P112,395,400
2023-05-28,P112,390,400
2023-05-29,P112,369,400
2023-05-30,P112,341,400
2023-05-31,P112,321,400
2023-06-01,P112,300,400
2023-06-02,P112,282,400
2023-06-03,P112,271,400
2023-06-04,P112,266,400
2023-06-05,P112,239,400
2023-06-06,P112,214,400
2023-06-07,P112,190,400
2023-06-08,P112,165,400
2023-06-09,P112,143,400
2023-06-10,P112,127,400
2023-06-11,P112,122,400
2023-06-12,P112,96,400
2023-06-13,P112,68,400
2023-06-14,P112,445,0
2023-06-15,P112,420,0
2023-06-16,P112,372,410
2023-06-17,P112,359,410
2023-06-18,P112,354,410
2023-06-19,P112,329,410
2023-06-20,P112,306,410
2023-06-21,P112,275,410
2023-06-22,P112,249,410
2023-06-23,P112,229,410
2023-06-24,P112,217,410
2023-06-25,P112,213,410
2023-06-26,P112,185,410
2023-06-27,P112,159,410
2023-06-28,P112,133,410
2023-06-29,P112,110,410
2023-06-30,P112,497,0
2023-07-01,P112,482,0
2023-07-02,P112,476,0
2023-07-03,P112,448,0
2023-07-04,P112,426,0
2023-07-05,P112,400,375
2023-07-06,P112,373,375
2023-07-07,P112,350,375
2023-07-08,P112,339,375
2023-07-09,P112,334,375
2023-07-10,P112,303,375
2023-07-11,P112,279,375
2023-07-12,P112,252,375
2023-07-13,P112,226,375
2023-07-14,P112,201,375
2023-07-15,P112,187,375
2023-07-16,P112,181,375
2023-07-17,P112,136,375
2023-07-18,P112,110,375
2023-07-19,P112,82,375
2023-07-20,P112,59,375
2023-07-21,P112,32,375
2023-07-22,P112,19,375
2023-07-23,P112,14,375
2023-07-24,P112,0,375
2023-07-25,P112,0,375
2023-07-26,P112,347,425
2023-07-27,P112,315,425
2023-07-28,P112,291,425
2023-07-29,P112,275,425
2023-07-30,P112,268,425
2023-07-31,P112,236,425
2023-08-01,P112,199,425
2023-08-02,P112,172,425
2023-08-03,P112,146,425
2023-08-04,P112,116,425
2023-08-05,P112,99,425
2023-08-06,P112,93,425
2023-08-07,P112,62,425
2023-08-08,P112,22,425
2023-08-09,P112,0,425
2023-08-10,P112,0,425
2023-08-11,P112,0,425
2023-08-12,P112,0,425
2023-08-13,P112,419,515
2023-08-14,P112,385,515
2023-08-15,P112,356,515
2023-08-16,P112,325,515
2023-08-17,P112,296,515
2023-08-18,P112,273,515
2023-08-19,P112,260,515
2023-08-20,P112,253,515
2023-08-21,P112,220,515
2023-08-22,P112,191,515
2023-08-23,P112,154,515
2023-08-24,P112,127,515
2023-08-25,P112,96,515
2023-08-26,P112,80,515
2023-08-27,P112,73,515
2023-08-28,P112,38,515
2023-08-29,P112,2,515
2023-08-30,P112,0,515
2023-08-31,P112,0,515
2023-09-01,P112,0,515
2023-09-02,P112,496,490
2023-09-03,P112,490,490
2023-09-04,P112,458,490
2023-09-05,P112,425,490
2023-09-06,P112,390,490
2023-09-07,P112,359,490
2023-09-08,P112,328,490
2023-09-09,P112,308,490
2023-09-10,P112,302,490
2023-09-11,P112,269,490
2023-09-12,P112,239,490
2023-09-13,P112,202,490
2023-09-14,P112,171,490
2023-09-15,P112,122,490
2023-09-16,P112,107,490
2023-09-17,P112,99,490
2023-09-18,P112,65,490
2023-09-19,P112,29,490
2023-09-20,P112,0,490
2023-09-21,P112,0,490
2023-09-22,P112,460,555
2023-09-23,P112,442,555
2023-09-24,P112,436,555
2023-09-25,P112,408,555
2023-09-26,P112,375,555
2023-09-27,P112,344,555
2023-09-28,P112,311,555
2023-09-29,P112,276,555
2023-09-30,P112,256,555
2023-10-01,P112,247,555
2023-10-02,P112,212,555
2023-10-03,P112,175,555
2023-10-04,P112,139,555
2023-10-05,P112,102,555
2023-10-06,P112,67,555
2023-10-07,P112,47,555
2023-10-08,P112,594,0
2023-10-09,P112,556,535
2023-10-10,P112,512,535
2023-10-11,P112,475,535
2023-10-12,P112,442,535
2023-10-13,P112,410,535
2023-10-14,P112,391,535
2023-10-15,P112,384,535
2023-10-16,P112,350,535
2023-10-17,P112,317,535
2023-10-18,P112,242,535
2023-10-19,P112,204,535
2023-10-20,P112,176,535
2023-10-21,P112,158,535
2023-10-22,P112,149,535
2023-10-23,P112,110,535
2023-10-24,P112,70,535
2023-10-25,P112,35,535
2023-10-26,P112,0,535
2023-10-27,P112,0,535
2023-10-28,P112,517,590
2023-10-29,P112,510,590
2023-10-30,P112,475,590
2023-10-31,P112,443,590
2023-11-01,P112,411,590
2023-11-02,P112,375,590
2023-11-03,P112,343,590
2023-11-04,P112,324,590
2023-11-05,P112,318,590
2023-11-06,P112,277,590
2023-11-07,P112,229,590
2023-11-08,P112,187,590
2023-11-09,P112,145,590
2023-11-10,P112,107,590
2023-11-11,P112,87,590
2023-11-12,P112,79,590
2023-11-13,P112,635,0
2023-11-14,P112,570,610
2023-11-15,P112,529,610
2023-11-16,P112,494,610
2023-11-17,P112,456,610
2023-11-18,P112,438,610
2023-11-19,P112,431,610
2023-11-20,P112,390,610
2023-11-21,P112,349,610
2023-11-22,P112,312,610
2023-11-23,P112,276,610
2023-11-24,P112,850,0
2023-11-25,P112,834,0
2023-11-26,P112,827,0
2023-11-27,P112,795,0
2023-11-28,P112,756,0
2023-11-29,P112,713,0
2023-11-30,P112,674,0
2023-12-01,P112,641,0
2023-12-02,P112,606,585
2023-12-03,P112,599,585
2023-12-04,P112,553,585
2023-12-05,P112,514,585
2023-12-06,P112,475,585
2023-12-07,P112,447,585
2023-12-08,P112,416,585
2023-12-09,P112,397,585
2023-12-10,P112,390,585
2023-12-11,P112,352,585
2023-12-12,P112,313,585
2023-12-13,P112,273,585
2023-12-14,P112,244,585
2023-12-15,P112,798,0
2023-12-16,P112,779,0
2023-12-17,P112,772,0
2023-12-18,P112,736,0
2023-12-19,P112,697,0
2023-12-20,P112,662,0
2023-12-21,P112,625,0
2023-12-22,P112,588,545
2023-12-23,P112,569,545
2023-12-24,P112,561,545
2023-12-25,P112,512,545
2023-12-26,P112,476,545
2023-12-27,P112,435,545
2023-12-28,P112,402,545
2023-12-29,P112,371,545
2023-12-30,P112,352,545
2023-12-31,P112,344,545
2024-01-01,P112,310,545
2024-01-02,P112,265,545
2024-01-03,P112,227,545
2024-01-04,P112,195,545
2024-01-05,P112,711,0
2024-01-06,P112,692,0
2024-01-07,P112,685,0
2024-01-08,P112,614,585
2024-01-09,P112,575,585
2024-01-10,P112,537,585
2024-01-11,P112,501,585
2024-01-12,P112,463,585
2024-01-13,P112,449,585
2024-01-14,P112,443,585
2024-01-15,P112,404,585
2024-01-16,P112,362,585
2024-01-17,P112,331,585
2024-01-18,P112,303,585
2024-01-19,P112,270,585
2024-01-20,P112,251,585
2024-01-21,P112,829,0
2024-01-22,P112,795,0
2024-01-23,P112,767,0
2024-01-24,P112,733,0
2024-01-25,P112,700,0
2024-01-26,P112,670,0
2024-01-27,P112,656,0
2024-01-28,P112,648,0
2024-01-29,P112,611,0
2024-01-30,P112,579,0
2024-01-31,P112,545,0
2024-02-01,P112,514,495
2024-02-02,P112,484,495
2024-02-03,P112,466,495
2024-02-04,P112,459,495
2024-02-05,P112,422,495
2024-02-06,P112,384,495
2024-02-07,P112,351,495
2024-02-08,P112,308,495
2024-02-09,P112,272,495
2024-02-10,P112,256,495
2024-02-11,P112,249,495
2024-02-12,P112,224,495
2024-02-13,P112,190,495
2024-02-14,P112,151,495
2024-02-15,P112,109,495
2024-02-16,P112,79,495
2024-02-17,P112,62,495
2024-02-18,P112,55,495
2024-02-19,P112,16,495
2024-02-20,P112,482,525
2024-02-21,P112,440,525
2024-02-22,P112,410,525
2024-02-23,P112,384,525
2024-02-24,P112,368,525
2024-02-25,P112,362,525
2024-02-26,P112,329,525
2024-02-27,P112,303,525
2024-02-28,P112,271,525
2024-02-29,P112,763,0
2024-03-01,P112,729,0
2024-03-02,P112,712,0
2024-03-03,P112,705,0
2024-03-04,P112,677,0
2024-03-05,P112,644,0
2024-03-06,P112,621,0
2024-03-07,P112,592,0
2024-03-08,P112,562,0
2024-03-09,P112,546,0
2024-03-10,P112,541,0
2024-03-11,P112,513,0
2024-03-12,P112,483,455
2024-03-13,P112,454,455
2024-03-14,P112,422,455
2024-03-15,P112,395,455
2024-03-16,P112,380,455
2024-03-17,P112,374,455
2024-03-18,P112,341,455
2024-03-19,P112,307,455
2024-03-20,P112,279,455
2024-03-21,P112,241,455
2024-03-22,P112,216,455
2024-03-23,P112,199,455
2024-03-24,P112,194,455
2024-03-25,P112,163,455
2024-03-26,P112,131,455
2024-03-27,P112,105,455
2024-03-28,P112,532,0
2024-03-29,P112,500,0
2024-03-30,P112,487,460
2024-03-31,P112,481,460
2024-04-01,P112,452,460
2024-04-02,P112,423,460
2024-04-03,P112,400,460
2024-04-04,P112,370,460
2024-04-05,P112,344,460
2024-04-06,P112,328,460
2024-04-07,P112,322,460
2024-04-08,P112,754,0
2024-04-09,P112,696,0
2024-04-10,P112,671,0
2024-04-11,P112,639,0
2024-04-12,P112,614,0
2024-04-13,P112,600,0
2024-04-14,P112,590,0
2024-04-15,P112,562,0
2024-04-16,P112,535,0
2024-04-17,P112,473,510
2024-04-18,P112,444,510
2024-04-19,P112,419,510
2024-04-20,P112,404,510
2024-04-21,P112,399,510
2024-04-22,P112,371,510
2024-04-23,P112,341,510
2024-04-24,P112,312,510
2024-04-25,P112,292,510
2024-04-26,P112,267,510
2024-04-27,P112,255,510
2024-04-28,P112,249,510
2024-04-29,P112,224,510
2024-04-30,P112,193,510
2024-05-01,P112,170,510
2024-05-02,P112,143,510
2024-05-03,P112,118,510
2024-05-04,P112,610,0
2024-05-05,P112,604,0
2024-05-06,P112,574,0
2024-05-07,P112,540,0
2024-05-08,P112,512,0
2024-05-09,P112,486,0
2024-05-10,P112,462,0
2024-05-11,P112,448,420
2024-05-12,P112,444,420
2024-05-13,P112,418,420
2024-05-14,P112,390,420
2024-05-15,P112,364,420
2024-05-16,P112,342,420
2024-05-17,P112,317,420
2024-05-18,P112,306,420
2024-05-19,P112,299,420
2024-05-20,P112,273,420
2024-05-21,P112,252,420
2024-05-22,P112,226,420
2024-05-23,P112,197,420
2024-05-24,P112,171,420
2024-05-25,P112,159,420
2024-05-26,P112,154,420
2024-05-27,P112,128,420
2024-05-28,P112,102,420
2024-05-29,P112,57,420
2024-05-30,P112,451,0
2024-05-31,P112,429,405
2024-06-01,P112,414,405
2024-06-02,P112,408,405
2024-06-03,P112,384,405
2024-06-04,P112,358,405
2024-06-05,P112,332,405
2024-06-06,P112,305,405
2024-06-07,P112,279,405
2024-06-08,P112,264,405
2024-06-09,P112,258,405
2024-06-10,P112,226,405
2024-06-11,P112,198,405
2024-06-12,P112,174,405
2024-06-13,P112,152,405
2024-06-14,P112,121,405
2024-06-15,P112,106,405
2024-06-16,P112,505,0
2024-06-17,P112,476,0
2024-06-18,P112,447,415
2024-06-19,P112,417,415
2024-06-20,P112,391,415
2024-06-21,P112,362,415
2024-06-22,P112,348,415
2024-06-23,P112,343,415
2024-06-24,P112,320,415
2024-06-25,P112,292,415
2024-06-26,P112,259,415
2024-06-27,P112,232,415
2024-06-28,P112,209,415
2024-06-29,P112,194,415
2024-06-30,P112,188,415
2024-07-01,P112,154,415
2024-07-02,P112,121,415
2024-07-03,P112,96,415
2024-07-04,P112,483,0
2024-07-05,P112,458,0
2024-07-06,P112,445,420
2024-07-07,P112,439,420
2024-07-08,P112,407,420
2024-07-09,P112,377,420
2024-07-10,P112,349,420
2024-07-11,P112,327,420
2024-07-12,P112,301,420
2024-07-13,P112,285,420
2024-07-14,P112,280,420
2024-07-15,P112,246,420
2024-07-16,P112,217,420
2024-07-17,P112,185,420
2024-07-18,P112,156,420
2024-07-19,P112,131,420
2024-07-20,P112,114,420
2024-07-21,P112,522,0
2024-07-22,P112,494,0
2024-07-23,P112,470,0
2024-07-24,P112,434,440
2024-07-25,P112,403,440
2024-07-26,P112,370,440
2024-07-27,P112,353,440
2024-07-28,P112,346,440
2024-07-29,P112,316,440
2024-07-30,P112,288,440
2024-07-31,P112,253,440
2024-08-01,P112,221,440
2024-08-02,P112,192,440
2024-08-03,P112,174,440
2024-08-04,P112,167,440
2024-08-05,P112,132,440
2024-08-06,P112,102,440
2024-08-07,P112,65,440
2024-08-08,P112,32,440
2024-08-09,P112,0,440
2024-08-10,P112,421,495
2024-08-11,P112,414,495
2024-08-12,P112,381,495
2024-08-13,P112,344,495
2024-08-14,P112,306,495
2024-08-15,P112,270,495
2024-08-16,P112,237,495
2024-08-17,P112,218,495
2024-08-18,P112,211,495
2024-08-19,P112,171,495
2024-08-20,P112,142,495
2024-08-21,P112,107,495
2024-08-22,P112,74,495
2024-08-23,P112,44,495
2024-08-24,P112,25,495
2024-08-25,P112,19,495
2024-08-26,P112,0,495
2024-08-27,P112,0,495
2024-08-28,P112,463,520
2024-08-29,P112,432,520
2024-08-30,P112,398,520
2024-08-31,P112,377,520
2024-09-01,P112,369,520
2024-09-02,P112,327,520
2024-09-03,P112,293,520
2024-09-04,P112,253,520
2024-09-05,P112,218,520
2024-09-06,P112,183,520
2024-09-07,P112,162,520
2024-09-08,P112,156,520
2024-09-09,P112,111,520
2024-09-10,P112,73,520
2024-09-11,P112,42,520
2024-09-12,P112,528,560
2024-09-13,P112,492,560
2024-09-14,P112,474,560
2024-09-15,P112,468,560
2024-09-16,P112,430,560
2024-09-17,P112,394,560
2024-09-18,P112,353,560
2024-09-19,P112,320,560
2024-09-20,P112,275,560
2024-09-21,P112,254,560
2024-09-22,P112,246,560
2024-09-23,P112,205,560
2024-09-24,P112,173,560
2024-09-25,P112,136,560
2024-09-26,P112,90,560
2024-09-27,P112,55,560
2024-09-28,P112,35,560
2024-09-29,P112,27,560
2024-09-30,P112,0,560
2024-10-01,P112,0,560
